,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round,Preparatory,Institute_type
480,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,60,104,*2023,*1,False,GFTI
481,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),252,317,*2023,*1,False,GFTI
482,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,9,9,*2023,*1,False,GFTI
483,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,10,46,*2023,*1,False,GFTI
484,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),124,129,*2023,*1,False,GFTI
485,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),Gender-Neutral,2,2,*2023,*1,False,GFTI
486,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,18,24,*2023,*1,False,GFTI
487,Indian Institute  of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),89,116,*2023,*1,False,GFTI
488,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,120,185,*2023,*1,False,GFTI
489,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),621,724,*2023,*1,False,GFTI
490,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN (PwD),Gender-Neutral,23,23,*2023,*1,False,GFTI
491,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,41,65,*2023,*1,False,GFTI
492,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),170,170,*2023,*1,False,GFTI
493,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,114,166,*2023,*1,False,GFTI
494,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),401,558,*2023,*1,False,GFTI
495,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,75,105,*2023,*1,False,GFTI
496,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),338,338,*2023,*1,False,GFTI
497,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,25,54,*2023,*1,False,GFTI
498,Indian Institute  of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Female-only (including Supernumerary),210,210,*2023,*1,False,GFTI
499,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,354,576,*2023,*1,False,GFTI
500,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),879,1693,*2023,*1,False,GFTI
501,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,54,61,*2023,*1,False,GFTI
502,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),118,118,*2023,*1,True,GFTI
503,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,120,150,*2023,*1,False,GFTI
504,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),354,382,*2023,*1,False,GFTI
505,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,18,18,*2023,*1,False,GFTI
506,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,207,449,*2023,*1,False,GFTI
507,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),487,1023,*2023,*1,False,GFTI
508,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,49,49,*2023,*1,False,GFTI
509,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Female-only (including Supernumerary),69,69,*2023,*1,True,GFTI
510,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,82,212,*2023,*1,False,GFTI
511,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),480,662,*2023,*1,False,GFTI
512,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,19,74,*2023,*1,False,GFTI
513,Indian Institute  of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),187,218,*2023,*1,False,GFTI
514,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,589,792,*2023,*1,False,GFTI
515,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1894,2213,*2023,*1,False,GFTI
516,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,112,112,*2023,*1,False,GFTI
517,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,161,190,*2023,*1,False,GFTI
518,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),479,479,*2023,*1,False,GFTI
519,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,484,578,*2023,*1,False,GFTI
520,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1081,1530,*2023,*1,False,GFTI
521,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",SC,Gender-Neutral,217,355,*2023,*1,False,GFTI
522,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),784,813,*2023,*1,False,GFTI
523,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",ST,Gender-Neutral,143,172,*2023,*1,False,GFTI
524,Indian Institute  of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),356,356,*2023,*1,False,GFTI
525,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1774,2785,*2023,*1,False,GFTI
526,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5324,5965,*2023,*1,False,GFTI
527,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,3,3,*2023,*1,True,GFTI
528,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,398,560,*2023,*1,False,GFTI
529,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2017,2017,*2023,*1,False,GFTI
530,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1086,1959,*2023,*1,False,GFTI
531,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4019,5238,*2023,*1,False,GFTI
532,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,977,1253,*2023,*1,False,GFTI
533,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1702,1702,*2023,*1,False,GFTI
534,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,580,704,*2023,*1,False,GFTI
535,Indian Institute  of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1498,1498,*2023,*1,False,GFTI
536,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,823,1160,*2023,*1,False,GFTI
537,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1914,2532,*2023,*1,False,GFTI
538,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,100,100,*2023,*1,False,GFTI
539,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,166,275,*2023,*1,False,GFTI
540,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),748,748,*2023,*1,False,GFTI
541,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,632,799,*2023,*1,False,GFTI
542,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1613,1699,*2023,*1,False,GFTI
543,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,42,42,*2023,*1,True,GFTI
544,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,314,498,*2023,*1,False,GFTI
545,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),841,841,*2023,*1,False,GFTI
546,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,226,280,*2023,*1,False,GFTI
547,Indian Institute  of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),473,473,*2023,*1,False,GFTI
548,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,172,2562,*2023,*1,False,GFTI
549,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4816,5723,*2023,*1,False,GFTI
550,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,142,142,*2023,*1,True,GFTI
551,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,610,830,*2023,*1,False,GFTI
552,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2226,2226,*2023,*1,False,GFTI
553,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1108,1963,*2023,*1,False,GFTI
554,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3716,4646,*2023,*1,False,GFTI
555,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,723,1189,*2023,*1,False,GFTI
556,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2416,2539,*2023,*1,False,GFTI
557,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,883,938,*2023,*1,False,GFTI
558,Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1292,1292,*2023,*1,False,GFTI
559,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3146,4015,*2023,*1,False,GFTI
560,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7838,9028,*2023,*1,False,GFTI
561,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,803,894,*2023,*1,False,GFTI
562,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2171,2171,*2023,*1,False,GFTI
563,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2043,2522,*2023,*1,False,GFTI
564,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5458,5609,*2023,*1,False,GFTI
565,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1240,1418,*2023,*1,False,GFTI
566,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1809,1809,*2023,*1,False,GFTI
567,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,810,841,*2023,*1,False,GFTI
568,Indian Institute  of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1387,1387,*2023,*1,False,GFTI
569,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,135,350,*2023,*1,False,GFTI
570,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),432,815,*2023,*1,False,GFTI
571,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,15,15,*2023,*1,False,GFTI
572,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),121,121,*2023,*1,False,GFTI
573,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,48,78,*2023,*1,False,GFTI
574,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),156,191,*2023,*1,False,GFTI
575,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,150,229,*2023,*1,False,GFTI
576,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),446,862,*2023,*1,False,GFTI
577,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,13,13,*2023,*1,False,GFTI
578,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,49,144,*2023,*1,False,GFTI
579,Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),518,701,*2023,*1,False,GFTI
